datetime,portfolio_value
2025-01-24 10:45:00-05:00,13362.161154872403
2025-01-24 10:50:00-05:00,13357.291658354057
2025-01-24 10:55:00-05:00,13355.401247782254
2025-01-24 11:00:00-05:00,13362.752867018147
2025-01-24 11:05:00-05:00,13365.134641588495
2025-01-24 11:10:00-05:00,13366.638391394685
2025-01-24 11:15:00-05:00,13366.409598813982
2025-01-24 11:20:00-05:00,13369.681851998654
2025-01-24 11:25:00-05:00,13370.025608596452
2025-01-24 11:30:00-05:00,13369.29077011555
2025-01-24 11:35:00-05:00,13372.464664400737
2025-01-24 11:40:00-05:00,13368.663249546422
2025-01-24 11:45:00-05:00,13365.515381454941
2025-01-24 11:50:00-05:00,13367.720883954718
2025-01-24 11:55:00-05:00,13361.023661331425
2025-01-24 12:00:00-05:00,13363.115991053608
2025-01-24 12:05:00-05:00,13367.569737002537
2025-01-24 12:10:00-05:00,13361.53585015682
2025-01-24 12:15:00-05:00,13367.235235241806
2025-01-24 12:20:00-05:00,13372.87481559409
2025-01-24 12:25:00-05:00,13365.46809890589
2025-01-24 12:30:00-05:00,13365.88904634102
2025-01-24 12:35:00-05:00,13368.725998942637
2025-01-24 12:40:00-05:00,13366.476175437214
2025-01-24 12:45:00-05:00,13366.4133298666
2025-01-24 12:50:00-05:00,13365.7077577065
2025-01-24 12:55:00-05:00,13358.74291822679
2025-01-24 13:00:00-05:00,13358.312720749553
2025-01-24 13:05:00-05:00,13357.299621424107
2025-01-24 13:10:00-05:00,13355.631069754
2025-01-24 13:15:00-05:00,13351.322809219168
2025-01-24 13:20:00-05:00,13350.97452094002
2025-01-24 13:25:00-05:00,13351.860940705003
2025-01-24 13:30:00-05:00,13349.612991227488
2025-01-24 13:35:00-05:00,13355.03222529578
2025-01-24 13:40:00-05:00,13353.279836449921
2025-01-24 13:45:00-05:00,13354.01495431342
2025-01-24 13:50:00-05:00,13352.490085880694
2025-01-24 13:55:00-05:00,13344.042637775523
2025-01-24 14:00:00-05:00,13342.590039475652
2025-01-24 14:05:00-05:00,13338.098488557891
2025-01-24 14:10:00-05:00,13335.69081714069
2025-01-24 14:15:00-05:00,13334.769671370837
2025-01-24 14:20:00-05:00,13336.952780834916
2025-01-24 14:25:00-05:00,13336.753311041477
2025-01-24 14:30:00-05:00,13336.641966219835
2025-01-24 14:35:00-05:00,13333.60971966407
2025-01-24 14:40:00-05:00,13338.369413670991
2025-01-24 14:45:00-05:00,13338.369815953674
2025-01-24 14:50:00-05:00,13340.428875917225
2025-01-24 14:55:00-05:00,13333.183781319713
2025-01-24 15:00:00-05:00,13339.527272792893
2025-01-24 15:05:00-05:00,13333.449909571309
2025-01-24 15:10:00-05:00,13334.374973402333
2025-01-24 15:15:00-05:00,13330.657027743955
2025-01-24 15:20:00-05:00,13328.00017063263
2025-01-24 15:25:00-05:00,13325.543606864885
2025-01-24 15:30:00-05:00,13319.166656617464
2025-01-24 15:35:00-05:00,13319.801347299932
2025-01-24 15:40:00-05:00,13320.452665470326
2025-01-24 15:45:00-05:00,13322.97059937189
2025-01-24 15:50:00-05:00,13326.131420315603
2025-01-24 15:55:00-05:00,14338.200141299192
2025-01-27 09:30:00-05:00,14341.899404950818
2025-01-27 09:35:00-05:00,14386.993298732992
2025-01-27 09:40:00-05:00,14370.097049401105
2025-01-27 09:45:00-05:00,14362.43400978565
2025-01-27 09:50:00-05:00,14368.950619649928
2025-01-27 09:55:00-05:00,14365.167826500863
2025-01-27 10:00:00-05:00,14355.376894699157
2025-01-27 10:05:00-05:00,14358.141143057737
2025-01-27 10:10:00-05:00,14358.575688281337
2025-01-27 10:15:00-05:00,14367.214288218931
2025-01-27 10:20:00-05:00,14394.383079149517
2025-01-27 10:25:00-05:00,14397.567222394757
2025-01-27 10:30:00-05:00,14392.37748381813
2025-01-27 10:35:00-05:00,14392.217702004327
2025-01-27 10:40:00-05:00,14396.368763449103
2025-01-27 10:45:00-05:00,14377.432733072392
2025-01-27 10:50:00-05:00,14386.85424192129
2025-01-27 10:55:00-05:00,14382.716770853773
2025-01-27 11:00:00-05:00,14379.19844615893
2025-01-27 11:05:00-05:00,14383.580112997335
2025-01-27 11:10:00-05:00,14391.571446650358
2025-01-27 11:15:00-05:00,14393.498147866427
2025-01-27 11:20:00-05:00,14389.434979267768
2025-01-27 11:25:00-05:00,14392.93333921811
2025-01-27 11:30:00-05:00,14398.591221483606
2025-01-27 11:35:00-05:00,14402.158610984614
2025-01-27 11:40:00-05:00,14407.890288662826
2025-01-27 11:45:00-05:00,14405.963107506217
2025-01-27 11:50:00-05:00,14399.730180234135
2025-01-27 11:55:00-05:00,14410.142416359475
2025-01-27 12:00:00-05:00,14414.130208710025
2025-01-27 12:05:00-05:00,14410.13668532257
2025-01-27 12:10:00-05:00,14425.454373463917
2025-01-27 12:15:00-05:00,14422.664481049776
2025-01-27 12:20:00-05:00,14440.615823452908
2025-01-27 12:25:00-05:00,14450.732194842874
2025-01-27 12:30:00-05:00,14449.87968359416
2025-01-27 12:35:00-05:00,14449.95606446848
2025-01-27 12:40:00-05:00,14453.994895974143
2025-01-27 12:45:00-05:00,14440.939725766653
2025-01-27 12:50:00-05:00,14439.263348487422
2025-01-27 12:55:00-05:00,14437.817612917954
2025-01-27 13:00:00-05:00,14428.955894492658
2025-01-27 13:05:00-05:00,14429.577312747238
2025-01-27 13:10:00-05:00,14431.783365786128
2025-01-27 13:15:00-05:00,14431.304004569536
2025-01-27 13:20:00-05:00,14441.939763055187
2025-01-27 13:25:00-05:00,14445.953732212489
2025-01-27 13:30:00-05:00,14455.19130736419
2025-01-27 13:35:00-05:00,14442.535047002473
2025-01-27 13:40:00-05:00,14461.618588817228
2025-01-27 13:45:00-05:00,14461.648372109503
2025-01-27 13:50:00-05:00,14466.651909067838
2025-01-27 13:55:00-05:00,14467.448451327431
2025-01-27 14:00:00-05:00,14482.007287996003
2025-01-27 14:05:00-05:00,14478.836763474428
2025-01-27 14:10:00-05:00,14478.417382610884
2025-01-27 14:15:00-05:00,14495.229324192851
2025-01-27 14:20:00-05:00,14497.49630277986
2025-01-27 14:25:00-05:00,14512.01147594731
2025-01-27 14:30:00-05:00,14505.304924093029
2025-01-27 14:35:00-05:00,14513.112918698607
2025-01-27 14:40:00-05:00,14505.506879486322
2025-01-27 14:45:00-05:00,14496.395162779427
2025-01-27 14:50:00-05:00,14494.962546688756
2025-01-27 14:55:00-05:00,14491.673923054885
2025-01-27 15:00:00-05:00,14489.061069034404
2025-01-27 15:05:00-05:00,14477.48924281551
2025-01-27 15:10:00-05:00,14476.235965669388
2025-01-27 15:15:00-05:00,14489.721167764512
2025-01-27 15:20:00-05:00,14497.680334105931
2025-01-27 15:25:00-05:00,14485.03809251244
2025-01-27 15:30:00-05:00,14481.909511693126
2025-01-27 15:35:00-05:00,14483.841842587828
2025-01-27 15:40:00-05:00,14492.137886770366
2025-01-27 15:45:00-05:00,14482.411586473696
2025-01-27 15:50:00-05:00,14485.18600070417
2025-01-27 15:55:00-05:00,14514.11860825141
2025-01-28 09:30:00-05:00,14531.780016549326
2025-01-28 09:35:00-05:00,14535.481087379867
2025-01-28 09:40:00-05:00,14527.930580230837
2025-01-28 09:45:00-05:00,14494.340131362382
2025-01-28 09:50:00-05:00,14508.295316042922
2025-01-28 09:55:00-05:00,14500.310516187106
2025-01-28 10:00:00-05:00,14528.543895617795
2025-01-28 10:05:00-05:00,14523.52633720665
2025-01-28 10:10:00-05:00,14534.751913999005
2025-01-28 10:15:00-05:00,14537.09856218716
2025-01-28 10:20:00-05:00,14544.454830890298
2025-01-28 10:25:00-05:00,14540.308313586496
2025-01-28 10:30:00-05:00,14543.131371366813
2025-01-28 10:35:00-05:00,14549.285191175346
2025-01-28 10:40:00-05:00,14553.854218517923
2025-01-28 10:45:00-05:00,14567.26969470988
2025-01-28 10:50:00-05:00,14577.447888631104
2025-01-28 10:55:00-05:00,14574.230702968309
2025-01-28 11:00:00-05:00,14574.96443394513
2025-01-28 11:05:00-05:00,14579.169292715611
2025-01-28 11:10:00-05:00,14570.606965982897
2025-01-28 11:15:00-05:00,14559.411119399088
2025-01-28 11:20:00-05:00,14539.506408094921
2025-01-28 11:25:00-05:00,14519.726133780368
2025-01-28 11:30:00-05:00,14519.556476443078
2025-01-28 11:35:00-05:00,14518.122363183838
2025-01-28 11:40:00-05:00,14519.594838654251
2025-01-28 11:45:00-05:00,14524.52204473862
2025-01-28 11:50:00-05:00,14516.743069531714
2025-01-28 11:55:00-05:00,14524.442829857247
2025-01-28 12:00:00-05:00,14516.002858388294
2025-01-28 12:05:00-05:00,14526.670647655938
2025-01-28 12:10:00-05:00,14524.08120891596
2025-01-28 12:15:00-05:00,14518.625690633806
2025-01-28 12:20:00-05:00,14516.647923533348
2025-01-28 12:25:00-05:00,14516.142135980323
2025-01-28 12:30:00-05:00,14520.150643718416
2025-01-28 12:35:00-05:00,14515.153161471228
2025-01-28 12:40:00-05:00,14521.928779722639
2025-01-28 12:45:00-05:00,14523.785466117619
2025-01-28 12:50:00-05:00,14524.661558081209
2025-01-28 12:55:00-05:00,14527.093665165778
2025-01-28 13:00:00-05:00,14530.129092028908
2025-01-28 13:05:00-05:00,14526.369325928667
2025-01-28 13:10:00-05:00,14530.780530647367
2025-01-28 13:15:00-05:00,14533.972782274595
2025-01-28 13:20:00-05:00,14531.637368964672
2025-01-28 13:25:00-05:00,14530.399282838514
2025-01-28 13:30:00-05:00,14539.151185718745
2025-01-28 13:35:00-05:00,14529.218480646423
2025-01-28 13:40:00-05:00,14524.80909592279
2025-01-28 13:45:00-05:00,14517.986567371077
2025-01-28 13:50:00-05:00,14516.138805138376
2025-01-28 13:55:00-05:00,14511.50872990066
2025-01-28 14:00:00-05:00,14507.913855294086
2025-01-28 14:05:00-05:00,14501.182664524575
2025-01-28 14:10:00-05:00,14496.66223117428
2025-01-28 14:15:00-05:00,14497.169247792888
2025-01-28 14:20:00-05:00,14499.967587060304
2025-01-28 14:25:00-05:00,14502.944504902536
2025-01-28 14:30:00-05:00,14506.849202101317
2025-01-28 14:35:00-05:00,14500.15023176083
2025-01-28 14:40:00-05:00,14498.421192167767
2025-01-28 14:45:00-05:00,14499.620094827455
2025-01-28 14:50:00-05:00,14503.081173431057
2025-01-28 14:55:00-05:00,14506.138491094693
2025-01-28 15:00:00-05:00,14505.566383252151
2025-01-28 15:05:00-05:00,14511.181376388551
2025-01-28 15:10:00-05:00,14507.91744923692
2025-01-28 15:15:00-05:00,14509.770349648408
2025-01-28 15:20:00-05:00,14505.766800804327
2025-01-28 15:25:00-05:00,14504.419098880486
2025-01-28 15:30:00-05:00,14505.909294056068
2025-01-28 15:35:00-05:00,14510.73109881301
2025-01-28 15:40:00-05:00,14516.5340806087
2025-01-28 15:45:00-05:00,14507.422795282717
2025-01-28 15:50:00-05:00,14518.450931164423
2025-01-28 15:55:00-05:00,14501.113938646396
2025-01-29 09:30:00-05:00,14543.76310743867
2025-01-29 09:35:00-05:00,14546.829668742663
2025-01-29 09:40:00-05:00,14527.711782115914
2025-01-29 09:45:00-05:00,14530.442500262896
2025-01-29 09:50:00-05:00,14527.564995664134
2025-01-29 09:55:00-05:00,14537.88724674095
2025-01-29 10:00:00-05:00,14538.407336300741
2025-01-29 10:05:00-05:00,14542.280799304059
2025-01-29 10:10:00-05:00,14539.147909774578
2025-01-29 10:15:00-05:00,14540.042337417295
2025-01-29 10:20:00-05:00,14549.043281299797
2025-01-29 10:25:00-05:00,14540.42787411576
2025-01-29 10:30:00-05:00,14538.793164953182
2025-01-29 10:35:00-05:00,14545.305972509947
2025-01-29 10:40:00-05:00,14555.755423170942
2025-01-29 10:45:00-05:00,14547.01963600167
2025-01-29 10:50:00-05:00,14545.86970954194
2025-01-29 10:55:00-05:00,14539.683288770662
2025-01-29 11:00:00-05:00,14545.76694390159
2025-01-29 11:05:00-05:00,14542.620977756653
2025-01-29 11:10:00-05:00,14541.59711530869
2025-01-29 11:15:00-05:00,14539.272739611724
2025-01-29 11:20:00-05:00,14537.140677745196
2025-01-29 11:25:00-05:00,14537.00621886148
2025-01-29 11:30:00-05:00,14542.269747892842
2025-01-29 11:35:00-05:00,14530.587870527348
2025-01-29 11:40:00-05:00,14529.629790362938
2025-01-29 11:45:00-05:00,14540.632543079568
2025-01-29 11:50:00-05:00,14543.418664542192
2025-01-29 11:55:00-05:00,14528.60142282522
2025-01-29 12:00:00-05:00,14539.936274767788
2025-01-29 12:05:00-05:00,14539.231559035585
2025-01-29 12:10:00-05:00,14539.000746353475
2025-01-29 12:15:00-05:00,14548.261939869923
2025-01-29 12:20:00-05:00,14548.180554307295
2025-01-29 12:25:00-05:00,14541.25902365829
2025-01-29 12:30:00-05:00,14538.575171823624
2025-01-29 12:35:00-05:00,14532.956043988868
2025-01-29 12:40:00-05:00,14531.007155054016
2025-01-29 12:45:00-05:00,14526.707177108756
2025-01-29 12:50:00-05:00,14520.590374020203
2025-01-29 12:55:00-05:00,14521.033573065248
2025-01-29 13:00:00-05:00,14497.670031548569
2025-01-29 13:05:00-05:00,14519.80416366694
2025-01-29 13:10:00-05:00,14521.629882205234
2025-01-29 13:15:00-05:00,14523.24287776487
2025-01-29 13:20:00-05:00,14526.246997947776
2025-01-29 13:25:00-05:00,14530.665470420481
2025-01-29 13:30:00-05:00,14526.908706718736
2025-01-29 13:35:00-05:00,14519.360290864744
2025-01-29 13:40:00-05:00,14518.766831954983
2025-01-29 13:45:00-05:00,14530.004248949785
2025-01-29 13:50:00-05:00,14523.150756789748
2025-01-29 13:55:00-05:00,14519.166216227602
2025-01-29 14:00:00-05:00,14487.71361481406
2025-01-29 14:05:00-05:00,14492.459125601617
2025-01-29 14:10:00-05:00,14482.286147426377
2025-01-29 14:15:00-05:00,14477.812437215565
2025-01-29 14:20:00-05:00,14474.843348054945
2025-01-29 14:25:00-05:00,14468.755621831437
2025-01-29 14:30:00-05:00,14496.449317253893
2025-01-29 14:35:00-05:00,14509.16381280044
2025-01-29 14:40:00-05:00,14522.898341171893
2025-01-29 14:45:00-05:00,14525.694051484934
2025-01-29 14:50:00-05:00,14532.737487136534
2025-01-29 14:55:00-05:00,14521.29722355316
2025-01-29 15:00:00-05:00,14505.666001596255
2025-01-29 15:05:00-05:00,14512.404994461614
2025-01-29 15:10:00-05:00,14513.06339545937
2025-01-29 15:15:00-05:00,14510.532991920947
2025-01-29 15:20:00-05:00,14536.400758356935
2025-01-29 15:25:00-05:00,14536.815276429246
2025-01-29 15:30:00-05:00,14532.305903710298
2025-01-29 15:35:00-05:00,14510.541586130763
2025-01-29 15:40:00-05:00,14516.70330651973
2025-01-29 15:45:00-05:00,14514.733873990992
2025-01-29 15:50:00-05:00,14510.059259953687
2025-01-29 15:55:00-05:00,14502.28065286765
2025-01-30 09:30:00-05:00,14564.90070903219
2025-01-30 09:35:00-05:00,14580.992326847381
2025-01-30 09:40:00-05:00,14582.817943793307
2025-01-30 09:45:00-05:00,14589.358062332914
2025-01-30 09:50:00-05:00,14590.974270164264
2025-01-30 09:55:00-05:00,14588.891567179748
2025-01-30 10:00:00-05:00,14583.178820380665
2025-01-30 10:05:00-05:00,14584.4251072889
2025-01-30 10:10:00-05:00,14585.272206664531
2025-01-30 10:15:00-05:00,14586.10363517899
2025-01-30 10:20:00-05:00,14596.564984747076
2025-01-30 10:25:00-05:00,14581.076779643743
2025-01-30 10:30:00-05:00,14594.311863609615
2025-01-30 10:35:00-05:00,14615.356349908045
2025-01-30 10:40:00-05:00,14611.556843208327
2025-01-30 10:45:00-05:00,14608.89672991278
2025-01-30 10:50:00-05:00,14602.232698451971
2025-01-30 10:55:00-05:00,14591.774716616763
2025-01-30 11:00:00-05:00,14586.535164672458
2025-01-30 11:05:00-05:00,14589.73887155494
2025-01-30 11:10:00-05:00,14576.917324261252
2025-01-30 11:15:00-05:00,14578.46324721939
2025-01-30 11:20:00-05:00,14587.583461577306
2025-01-30 11:25:00-05:00,14593.200331799602
2025-01-30 11:30:00-05:00,14589.264309285272
2025-01-30 11:35:00-05:00,14599.362651195903
2025-01-30 11:40:00-05:00,14605.371060269372
2025-01-30 11:45:00-05:00,14604.582252620277
2025-01-30 11:50:00-05:00,14615.045637665507
2025-01-30 11:55:00-05:00,14613.763371187071
2025-01-30 12:00:00-05:00,14608.489179532111
2025-01-30 12:05:00-05:00,14610.163552499998
2025-01-30 12:10:00-05:00,14601.554169652367
2025-01-30 12:15:00-05:00,14595.944698008972
2025-01-30 12:20:00-05:00,14593.874859281377
2025-01-30 12:25:00-05:00,14588.98263745571
2025-01-30 12:30:00-05:00,14593.770130058832
2025-01-30 12:35:00-05:00,14597.613133377241
2025-01-30 12:40:00-05:00,14595.111322481684
2025-01-30 12:45:00-05:00,14598.075610634898
2025-01-30 12:50:00-05:00,14603.190100512764
2025-01-30 12:55:00-05:00,14604.177378421655
2025-01-30 13:00:00-05:00,14615.59309336239
2025-01-30 13:05:00-05:00,14619.000149493742
2025-01-30 13:10:00-05:00,14619.920640205853
2025-01-30 13:15:00-05:00,14621.613138225914
2025-01-30 13:20:00-05:00,14634.67211295122
2025-01-30 13:25:00-05:00,14636.46401400226
2025-01-30 13:30:00-05:00,14645.02008939249
2025-01-30 13:35:00-05:00,14656.917091537534
2025-01-30 13:40:00-05:00,14652.490448105877
2025-01-30 13:45:00-05:00,14657.147027898105
2025-01-30 13:50:00-05:00,14656.056574802637
2025-01-30 13:55:00-05:00,14651.451873304619
2025-01-30 14:00:00-05:00,14645.631829355698
2025-01-30 14:05:00-05:00,14646.812409325736
2025-01-30 14:10:00-05:00,14646.295084861997
2025-01-30 14:15:00-05:00,14642.964829212704
2025-01-30 14:20:00-05:00,14643.354831348512
2025-01-30 14:25:00-05:00,14642.261833108734
2025-01-30 14:30:00-05:00,14634.439351171792
2025-01-30 14:35:00-05:00,14637.661749949317
2025-01-30 14:40:00-05:00,14638.46226630663
2025-01-30 14:45:00-05:00,14637.918573136561
2025-01-30 14:50:00-05:00,14640.82557886467
2025-01-30 14:55:00-05:00,14645.585577954846
2025-01-30 15:00:00-05:00,14651.527367898514
2025-01-30 15:05:00-05:00,14647.742710447896
2025-01-30 15:10:00-05:00,14649.487465672468
2025-01-30 15:15:00-05:00,14647.403398136432
2025-01-30 15:20:00-05:00,14648.854327695824
2025-01-30 15:25:00-05:00,14641.57983827946
2025-01-30 15:30:00-05:00,14640.6954879773
2025-01-30 15:35:00-05:00,14584.36888313307
2025-01-30 15:40:00-05:00,14548.639548961084
2025-01-30 15:45:00-05:00,14587.278287168532
2025-01-30 15:50:00-05:00,14609.849201725505
2025-01-30 15:55:00-05:00,14612.84797966492
2025-01-31 09:30:00-05:00,14637.040060247575
2025-01-31 09:35:00-05:00,14646.742052170595
2025-01-31 09:40:00-05:00,14632.433753848925
2025-01-31 09:45:00-05:00,14623.234160434393
2025-01-31 09:50:00-05:00,14615.00214554342
2025-01-31 09:55:00-05:00,14611.696535645433
2025-01-31 10:00:00-05:00,14615.697148913485
2025-01-31 10:05:00-05:00,14623.304202262729
2025-01-31 10:10:00-05:00,14620.10697616001
2025-01-31 10:15:00-05:00,14611.17485616556
2025-01-31 10:20:00-05:00,14615.166474970816
2025-01-31 10:25:00-05:00,14622.444604037391
2025-01-31 10:30:00-05:00,14625.417691628685
2025-01-31 10:35:00-05:00,14619.302503273018
2025-01-31 10:40:00-05:00,14608.117585705715
2025-01-31 10:45:00-05:00,14618.15074517314
2025-01-31 10:50:00-05:00,14607.425708992792
2025-01-31 10:55:00-05:00,14606.098736973077
2025-01-31 11:00:00-05:00,14603.238139243003
2025-01-31 11:05:00-05:00,14616.111647469004
2025-01-31 11:10:00-05:00,14615.664175549466
2025-01-31 11:15:00-05:00,14615.033109820395
2025-01-31 11:20:00-05:00,14613.254514150476
2025-01-31 11:25:00-05:00,14606.086371078056
2025-01-31 11:30:00-05:00,14603.49359566638
2025-01-31 11:35:00-05:00,14605.95019475994
2025-01-31 11:40:00-05:00,14612.328062368313
2025-01-31 11:45:00-05:00,14606.573514085418
2025-01-31 11:50:00-05:00,14604.882506436856
2025-01-31 11:55:00-05:00,14607.05813361749
2025-01-31 12:00:00-05:00,14608.600728209842
2025-01-31 12:05:00-05:00,14606.901789919904
2025-01-31 12:10:00-05:00,14607.836946396663
2025-01-31 12:15:00-05:00,14614.320111434085
2025-01-31 12:20:00-05:00,14628.011302137893
2025-01-31 12:25:00-05:00,14626.323776887042
2025-01-31 12:30:00-05:00,14625.950075146196
2025-01-31 12:35:00-05:00,14627.490387487056
2025-01-31 12:40:00-05:00,14626.756248017062
2025-01-31 12:45:00-05:00,14621.677517911337
2025-01-31 12:50:00-05:00,14619.358077336505
2025-01-31 12:55:00-05:00,14609.996599439524
2025-01-31 13:00:00-05:00,14615.041230468185
2025-01-31 13:05:00-05:00,14617.615858972931
2025-01-31 13:10:00-05:00,14616.410713378104
2025-01-31 13:15:00-05:00,14592.124723433919
2025-01-31 13:20:00-05:00,14584.30909307777
2025-01-31 13:25:00-05:00,14570.161918589349
2025-01-31 13:30:00-05:00,14538.831952672363
2025-01-31 13:35:00-05:00,14544.8612819197
2025-01-31 13:40:00-05:00,14556.195931645227
2025-01-31 13:45:00-05:00,14560.912702189462
2025-01-31 13:50:00-05:00,14548.948261970281
2025-01-31 13:55:00-05:00,14542.185195847042
2025-01-31 14:00:00-05:00,14532.846174518254
2025-01-31 14:05:00-05:00,14510.619936479818
2025-01-31 14:10:00-05:00,14527.274372551345
2025-01-31 14:15:00-05:00,14522.499015942265
2025-01-31 14:20:00-05:00,14529.219689054315
2025-01-31 14:25:00-05:00,14534.649414316935
2025-01-31 14:30:00-05:00,14544.411608832626
2025-01-31 14:35:00-05:00,14529.63008464851
2025-01-31 14:40:00-05:00,14512.990796480219
2025-01-31 14:45:00-05:00,14517.384950406797
2025-01-31 14:50:00-05:00,14527.351109172236
2025-01-31 14:55:00-05:00,14530.53407565395
2025-01-31 15:00:00-05:00,14494.86943794726
2025-01-31 15:05:00-05:00,14492.292784360008
2025-01-31 15:10:00-05:00,14501.24547174839
2025-01-31 15:15:00-05:00,14509.517299928184
2025-01-31 15:20:00-05:00,14513.718188527855
2025-01-31 15:25:00-05:00,14504.775226717618
2025-01-31 15:30:00-05:00,14506.684857470045
2025-01-31 15:35:00-05:00,14498.579223549466
2025-01-31 15:40:00-05:00,14498.748365695215
2025-01-31 15:45:00-05:00,14520.8274027016
2025-01-31 15:50:00-05:00,14501.106498252584
2025-01-31 15:55:00-05:00,15503.03099469239
2025-02-03 09:30:00-05:00,15377.460453160475
2025-02-03 09:35:00-05:00,15371.435122339588
2025-02-03 09:40:00-05:00,15347.861624746456
2025-02-03 09:45:00-05:00,15352.479605298397
2025-02-03 09:50:00-05:00,15327.839860657716
2025-02-03 09:55:00-05:00,15327.025748311531
2025-02-03 10:00:00-05:00,15328.061448685252
2025-02-03 10:05:00-05:00,15335.50707545289
2025-02-03 10:10:00-05:00,15332.624468890259
2025-02-03 10:15:00-05:00,15328.356794304766
2025-02-03 10:20:00-05:00,15420.320379141056
2025-02-03 10:25:00-05:00,15453.753904568173
2025-02-03 10:30:00-05:00,15458.231514152101
2025-02-03 10:35:00-05:00,15466.076399359663
2025-02-03 10:40:00-05:00,15478.33120958817
2025-02-03 10:45:00-05:00,15469.896716995601
2025-02-03 10:50:00-05:00,15469.132076423612
2025-02-03 10:55:00-05:00,15480.355655343392
2025-02-03 11:00:00-05:00,15475.084257661052
2025-02-03 11:05:00-05:00,15475.320564715876
2025-02-03 11:10:00-05:00,15490.97496947765
2025-02-03 11:15:00-05:00,15506.467534437574
2025-02-03 11:20:00-05:00,15507.717094246385
2025-02-03 11:25:00-05:00,15494.498791290393
2025-02-03 11:30:00-05:00,15505.543301216858
2025-02-03 11:35:00-05:00,15516.015893779966
2025-02-03 11:40:00-05:00,15518.446984496175
2025-02-03 11:45:00-05:00,15504.86894720169
2025-02-03 11:50:00-05:00,15510.322894650219
2025-02-03 11:55:00-05:00,15486.63145504089
2025-02-03 12:00:00-05:00,15480.67538569497
2025-02-03 12:05:00-05:00,15490.060952142052
2025-02-03 12:10:00-05:00,15480.887856791813
2025-02-03 12:15:00-05:00,15487.68432614962
2025-02-03 12:20:00-05:00,15516.034604595936
2025-02-03 12:25:00-05:00,15501.515752538113
2025-02-03 12:30:00-05:00,15491.155794428674
2025-02-03 12:35:00-05:00,15486.823812233939
2025-02-03 12:40:00-05:00,15481.22205059899
2025-02-03 12:45:00-05:00,15483.968316059985
2025-02-03 12:50:00-05:00,15505.75479284106
2025-02-03 12:55:00-05:00,15494.398561323344
2025-02-03 13:00:00-05:00,15495.02501662911
2025-02-03 13:05:00-05:00,15484.85343807068
2025-02-03 13:10:00-05:00,15496.82640660803
2025-02-03 13:15:00-05:00,15491.065695478508
2025-02-03 13:20:00-05:00,15495.600168692064
2025-02-03 13:25:00-05:00,15505.135693071743
2025-02-03 13:30:00-05:00,15518.470858585559
2025-02-03 13:35:00-05:00,15512.264305613942
2025-02-03 13:40:00-05:00,15504.057100826265
2025-02-03 13:45:00-05:00,15512.86567950914
2025-02-03 13:50:00-05:00,15521.483585637754
2025-02-03 13:55:00-05:00,15522.943413085173
2025-02-03 14:00:00-05:00,15523.128946784907
2025-02-03 14:05:00-05:00,15525.425457608373
2025-02-03 14:10:00-05:00,15535.17534198953
2025-02-03 14:15:00-05:00,15541.039493478096
2025-02-03 14:20:00-05:00,15544.77381379231
2025-02-03 14:25:00-05:00,15537.021185622594
2025-02-03 14:30:00-05:00,15540.462802161699
2025-02-03 14:35:00-05:00,15533.43910805439
2025-02-03 14:40:00-05:00,15546.3808644209
2025-02-03 14:45:00-05:00,15554.124931402615
2025-02-03 14:50:00-05:00,15549.06586286132
2025-02-03 14:55:00-05:00,15547.834526174875
2025-02-03 15:00:00-05:00,15547.83687313852
2025-02-03 15:05:00-05:00,15541.955582732216
2025-02-03 15:10:00-05:00,15531.021677028148
2025-02-03 15:15:00-05:00,15536.916052386836
2025-02-03 15:20:00-05:00,15531.534970689081
2025-02-03 15:25:00-05:00,15515.935430294832
2025-02-03 15:30:00-05:00,15518.368061931493
2025-02-03 15:35:00-05:00,15521.78861098708
2025-02-03 15:40:00-05:00,15521.53537041563
2025-02-03 15:45:00-05:00,15534.39742501131
2025-02-03 15:50:00-05:00,15526.34514523849
2025-02-03 15:55:00-05:00,15512.54859648161
2025-02-04 09:30:00-05:00,15465.186138069817
2025-02-04 09:35:00-05:00,15470.698429177864
2025-02-04 09:40:00-05:00,15478.557894526186
2025-02-04 09:45:00-05:00,15466.815816658913
2025-02-04 09:50:00-05:00,15476.221543196223
2025-02-04 09:55:00-05:00,15471.99454273235
2025-02-04 10:00:00-05:00,15482.26450570286
2025-02-04 10:05:00-05:00,15488.75462073097
2025-02-04 10:10:00-05:00,15485.362820036062
2025-02-04 10:15:00-05:00,15498.37580243948
2025-02-04 10:20:00-05:00,15475.019671087626
2025-02-04 10:25:00-05:00,15474.488078802471
2025-02-04 10:30:00-05:00,15485.80060659135
2025-02-04 10:35:00-05:00,15487.177113744949
2025-02-04 10:40:00-05:00,15486.49859638261
2025-02-04 10:45:00-05:00,15482.679324461018
2025-02-04 10:50:00-05:00,15484.11430762847
2025-02-04 10:55:00-05:00,15472.621253851668
2025-02-04 11:00:00-05:00,15490.29714901467
2025-02-04 11:05:00-05:00,15497.639725175617
2025-02-04 11:10:00-05:00,15495.547694634248
2025-02-04 11:15:00-05:00,15500.402306386613
2025-02-04 11:20:00-05:00,15502.37573777498
2025-02-04 11:25:00-05:00,15506.220831201663
2025-02-04 11:30:00-05:00,15505.784386301111
2025-02-04 11:35:00-05:00,15502.234872617377
2025-02-04 11:40:00-05:00,15495.401892145006
2025-02-04 11:45:00-05:00,15488.29747589075
